Player_ID,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,Player_Name,Season
1630173.0,12.081967213114755,2.0327868852459017,3.737704918032787,0.514,0.0,0.01639344262295082,0.0,0.9180327868852459,1.8032786885245902,0.2585081967213115,1.1967213114754098,2.2131147540983607,3.4098360655737703,0.47540983606557374,0.32786885245901637,0.45901639344262296,0.7049180327868853,1.4918032786885247,4.983606557377049,-1.901639344262295,1.0,Precious Achiuwa,2020-21
1630173.0,23.684931506849313,3.6301369863013697,8.26027397260274,0.4313698630136987,0.7671232876712328,2.136986301369863,0.25526027397260276,1.0684931506849316,1.7945205479452055,0.36053424657534244,2.0,4.47945205479452,6.47945205479452,1.1232876712328768,0.5068493150684932,0.5616438356164384,1.1506849315068493,2.0684931506849313,9.095890410958905,0.7945205479452054,1.0,Precious Achiuwa,2021-22
1630173.0,20.78181818181818,3.5636363636363635,7.345454545454546,0.4595636363636365,0.5272727272727272,1.9636363636363636,0.19481818181818183,1.5818181818181818,2.2545454545454544,0.43030909090909086,1.8181818181818181,4.1454545454545455,5.963636363636364,0.9090909090909091,0.5636363636363636,0.5454545454545454,1.0727272727272728,1.8545454545454545,9.236363636363636,-0.6909090909090909,1.0,Precious Achiuwa,2022-23
1630173.0,21.945945945945947,3.175675675675676,6.337837837837838,0.4857567567567567,0.35135135135135137,1.3108108108108107,0.18016216216216216,0.9324324324324325,1.5135135135135136,0.31410810810810813,2.581081081081081,4.0,6.581081081081081,1.3108108108108107,0.6216216216216216,0.918918918918919,1.1216216216216217,1.9324324324324325,7.635135135135135,-0.6621621621621622,1.0,Precious Achiuwa,2023-24
1630173.0,20.49122807017544,2.8771929824561404,5.7368421052631575,0.49884210526315786,0.17543859649122806,0.631578947368421,0.10963157894736843,0.7192982456140351,1.2105263157894737,0.32135087719298244,1.7719298245614035,3.789473684210526,5.56140350877193,0.9649122807017544,0.8245614035087719,0.7368421052631579,0.7894736842105263,1.4210526315789473,6.649122807017544,-0.8421052631578947,1.0,Precious Achiuwa,2024-25
203500.0,14.814814814814815,1.1481481481481481,2.2839506172839505,0.4193827160493827,0.0,0.0,0.0,0.9753086419753086,1.6790123456790123,0.31509876543209875,1.7530864197530864,2.345679012345679,4.098765432098766,0.5308641975308642,0.49382716049382713,0.7037037037037037,0.8765432098765432,2.506172839506173,3.271604938271605,0.7037037037037037,1.0123456790123457,Steven Adams,2013-14
203500.0,25.37142857142857,3.1,5.7,0.5594142857142858,0.0,0.02857142857142857,0.0,1.4714285714285715,2.9285714285714284,0.4241000000000001,2.842857142857143,4.628571428571429,7.4714285714285715,0.9428571428571428,0.5428571428571428,1.2285714285714286,1.4142857142857144,3.1714285714285713,7.671428571428572,0.6571428571428571,1.0,Steven Adams,2014-15
203500.0,25.2375,3.2625,5.325,0.596425,0.0,0.0,0.0,1.425,2.45,0.43282500000000007,2.7375,3.925,6.6625,0.775,0.525,1.1125,1.05,2.7875,7.95,5.9125,1.0,Steven Adams,2015-16
203500.0,29.875,4.675,8.1875,0.5725375,0.0,0.0125,0.0,1.9625,3.2125,0.5272625,3.5125,4.15,7.6625,1.075,1.1125,0.975,1.825,2.4375,11.3125,2.4125,1.0,Steven Adams,2016-17
203500.0,32.723684210526315,5.894736842105263,9.368421052631579,0.6302236842105263,0.0,0.02631578947368421,0.0,2.1052631578947367,3.763157894736842,0.4813421052631578,5.052631578947368,3.960526315789474,9.013157894736842,1.1578947368421053,1.2105263157894737,1.0263157894736843,1.6842105263157894,2.8289473684210527,13.894736842105264,4.223684210526316,1.0921052631578947,Steven Adams,2017-18
203500.0,33.35,6.0125,10.1125,0.5968,0.0,0.025,0.0,1.825,3.65,0.37248749999999997,4.8875,4.6125,9.5,1.55,1.4625,0.95,1.6875,2.55,13.85,4.8125,1.0,Steven Adams,2018-19
203500.0,26.666666666666668,4.492063492063492,7.587301587301587,0.5736349206349206,0.015873015873015872,0.047619047619047616,0.015873015873015872,1.8571428571428572,3.1904761904761907,0.43463492063492065,3.2857142857142856,5.968253968253968,9.253968253968255,2.3174603174603177,0.8095238095238095,1.0634920634920635,1.492063492063492,1.9365079365079365,10.857142857142858,2.365079365079365,1.0,Steven Adams,2019-20
203500.0,27.724137931034484,3.2586206896551726,5.310344827586207,0.6230172413793105,0.0,0.05172413793103448,0.0,1.0344827586206897,2.3275862068965516,0.2836724137931035,3.6724137931034484,5.189655172413793,8.862068965517242,1.9137931034482758,0.9310344827586207,0.6551724137931034,1.3448275862068966,1.9482758620689655,7.551724137931035,0.2413793103448276,1.0,Steven Adams,2020-21
203500.0,26.276315789473685,2.763157894736842,5.052631578947368,0.548171052631579,0.0,0.013157894736842105,0.0,1.4210526315789473,2.6184210526315788,0.37109210526315795,4.592105263157895,5.407894736842105,10.0,3.3684210526315788,0.8552631578947368,0.7894736842105263,1.513157894736842,2.013157894736842,6.947368421052632,4.644736842105263,1.0,Steven Adams,2021-22
203500.0,26.952380952380953,3.738095238095238,6.261904761904762,0.605904761904762,0.0,0.023809523809523808,0.0,1.119047619047619,3.0714285714285716,0.3008571428571429,5.095238095238095,6.4523809523809526,11.547619047619047,2.3095238095238093,0.8571428571428571,1.0952380952380953,1.880952380952381,2.3333333333333335,8.595238095238095,5.785714285714286,1.0,Steven Adams,2022-23
203500.0,13.672413793103448,1.5689655172413792,2.8793103448275863,0.48224137931034483,0.0,0.034482758620689655,0.0,0.7413793103448276,1.603448275862069,0.24424137931034484,2.8620689655172415,2.7758620689655173,5.637931034482759,1.1379310344827587,0.3793103448275862,0.4827586206896552,0.9310344827586207,1.0344827586206897,3.8793103448275863,2.9655172413793105,1.0,Steven Adams,2024-25
1628389.0,19.840579710144926,2.5217391304347827,4.927536231884058,0.4796666666666666,0.0,0.10144927536231885,0.0,1.8695652173913044,2.5942028985507246,0.5298405797101449,1.710144927536232,3.8115942028985508,5.521739130434782,1.463768115942029,0.463768115942029,0.5942028985507246,0.9565217391304348,2.0,6.913043478260869,-0.4492753623188406,1.0144927536231885,Bam Adebayo,2017-18
